Gene_acc,Gene_id,DM1,DM2,DM3,Minus1,Minus2,Minus3,Desc
226,Tb927.1.5000,383260.0,396910.0,428150.0,389630.0,378550.0,392660.0,"hypothetical protein, conserved"
227,Tb927.1.5030,655640.0,688850.0,699270.0,645850.0,645070.0,655280.0,"leucine-rich repeat protein (LRRP), putative"
228,Tb927.1.530,88587.0,92121.0,96430.0,82760.0,86351.0,84692.0,"hypothetical protein, conserved"
229,Tb927.1.540,1156200.0,1182200.0,1236400.0,1177400.0,1170100.0,1239200.0,"DNA-directed RNA polymerase III, putative"
230,Tb927.1.560,307290.0,333980.0,346470.0,305590.0,299490.0,301810.0,"WD domain, G-beta repeat, putative"
231,Tb927.1.570,84187.0,85275.0,92449.0,90392.0,83624.0,96962.0,"Histone-lysine N-methyltransferase, H3 lysine-76 specific"
232,Tb927.1.600,170870.0,182480.0,184840.0,266110.0,278900.0,251300.0,"phosphate-repressible phosphate permease, putative"
233,Tb927.1.610,74181.0,81234.0,75090.0,65887.0,60773.0,60961.0,"hypothetical protein, conserved"
234,Tb927.1.630,142130.0,147320.0,157390.0,164510.0,168250.0,174570.0,histone chaperone ASF1A
235,Tb927.1.640,459140.0,536990.0,508680.0,529110.0,548770.0,528220.0,BRCA2
236,Tb927.1.650,32847.0,33617.0,34575.0,37002.0,35838.0,41241.0,"conserved protein, unknown function"
237,Tb927.1.670,849630.0,886630.0,895400.0,911690.0,882770.0,919430.0,"conserved protein, unknown function"
238,Tb927.1.690,173590.0,179070.0,196220.0,164230.0,161150.0,162780.0,"hypothetical protein, conserved"
239,Tb927.1.700,220210.0,225140.0,244360.0,234650.0,230260.0,223860.0,phosphoglycerate kinase
240,Tb927.1.710,6246900.0,6772100.0,6829400.0,7234700.0,7374600.0,7059800.0,phosphoglycerate kinase
241,Tb927.1.720,1384000.0,1484600.0,1540900.0,1561900.0,1537900.0,1584500.0,phosphoglycerate kinase
242,Tb927.1.730,305820.0,316720.0,334630.0,320070.0,304600.0,314960.0,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
243,Tb927.1.740,1198300.0,1309000.0,1325600.0,1437300.0,1422000.0,1466200.0,phosphatidylinositol-4-phosphate 5-kinase related
244,Tb927.1.750,1088300.0,1192500.0,1199100.0,1021100.0,1027900.0,992900.0,Metal-binding domain-containing protein
245,Tb927.1.780,379260.0,432530.0,403850.0,360890.0,376300.0,365040.0,leucine-rich repeat-containing protein
246,Tb927.1.790,231820.0,240490.0,252300.0,234130.0,232080.0,227800.0,"hypothetical transmembrane protein, conserved"
247,Tb927.1.840,441470.0,459160.0,483250.0,435780.0,415910.0,443220.0,"transmembrane protein, putative"
248,Tb927.1.860,531970.0,562610.0,604520.0,577970.0,565600.0,588390.0,"transmembrane protein, putative"
249,Tb927.1.870,301950.0,318190.0,339920.0,336720.0,313870.0,342820.0,deoxyhypusine synthase
250,Tb927.1.880,4215300.0,4389200.0,4630100.0,4129600.0,4112600.0,4241400.0,"Midasin, putative"
251,Tb927.1.90,437190.0,483830.0,475360.0,476300.0,501920.0,522870.0,"retrotransposon hot spot protein (RHS, pseudogene), putative"
252,Tb927.1.990,860390.0,885310.0,936940.0,756420.0,736150.0,758450.0,Enkuring domain-containig protein
253,Tb927.10.10000,165520.0,178710.0,181670.0,244300.0,244480.0,243030.0,"hypothetical protein, conserved"
254,Tb927.10.10010,1204200.0,1262500.0,1290400.0,1195000.0,1185800.0,1214400.0,"mRNA turnover protein 4 homolog, putative"
255,Tb927.10.10030,502540.0,520900.0,550910.0,347390.0,347380.0,351080.0,"hypothetical protein, conserved"
256,Tb927.10.10050,249400.0,267870.0,260140.0,257600.0,265740.0,255160.0,"hypothetical protein, conserved"
257,Tb927.10.10070,401620.0,422270.0,433110.0,434450.0,432700.0,427990.0,"hypothetical protein, conserved"
258,Tb927.10.10080,201470.0,203220.0,213770.0,280230.0,273540.0,276030.0,"hypothetical protein, conserved"
259,Tb927.10.10090,657480.0,730770.0,697810.0,599030.0,615250.0,584640.0,Component of motile flagella 14
260,Tb927.10.10120,455470.0,469960.0,488560.0,447420.0,443670.0,466200.0,"hypothetical protein, conserved"
261,Tb927.10.10130,718770.0,809630.0,790520.0,797420.0,854770.0,831000.0,RNA editing mediator complex protein 1
262,Tb927.10.10140,1737700.0,1818200.0,1888700.0,1728400.0,1714200.0,1762700.0,"paraflagellar rod component, putative"
263,Tb927.10.10160,637220.0,669320.0,695840.0,691490.0,696180.0,699750.0,Kinetoplast polyadenylation factor 4
264,Tb927.10.10170,518540.0,518130.0,547300.0,507560.0,491480.0,531880.0,"pre-mRNA splicing factor 46, putative"
265,Tb927.10.10180,85082.0,99037.0,97114.0,92082.0,99043.0,100830.0,"Miro-like protein, putative"
266,Tb927.10.10200,124260.0,133950.0,133350.0,112630.0,123200.0,115120.0,"hypothetical protein, conserved"
267,Tb927.10.10230,91847.0,99364.0,95613.0,30806.0,31622.0,35267.0,procyclin-associated gene 5 (PAG5) protein
268,Tb927.10.10280,3400400.0,3579600.0,3703400.0,3835700.0,3948800.0,3938000.0,"microtubule-associated protein, putative"
269,Tb927.10.1030,43103.0,45307.0,44697.0,42057.0,43483.0,43623.0,"serine peptidase, Clan SC, Family S10"
270,Tb927.10.10310,271270.0,284510.0,297190.0,260610.0,263010.0,270670.0,"hypothetical protein, conserved"
271,Tb927.10.10330,218800.0,214100.0,239990.0,195400.0,186010.0,199420.0,Anaphase-promoting complex subunit CDC27
272,Tb927.10.10340,1690100.0,1838000.0,1841100.0,1603500.0,1600800.0,1610400.0,"structural maintenance of chromosome 2, putative"
273,Tb927.10.10350,609740.0,648460.0,688080.0,580900.0,584190.0,612270.0,"STE/STE11 serine/threonine-protein kinase, putative"
274,Tb927.10.10370,469910.0,502040.0,513080.0,439880.0,439530.0,450620.0,"hypothetical protein, conserved"
275,Tb927.10.10380,382220.0,396080.0,461140.0,410130.0,411910.0,431900.0,"ATP-dependent DEAD/H RNA helicase, putative"
276,Tb927.10.10390,3600300.0,4005400.0,3901200.0,3845100.0,4009600.0,3815400.0,trypanothione reductase
277,Tb927.10.1040,899360.0,953360.0,1001400.0,1022200.0,988760.0,1039100.0,"serine peptidase, Clan SC, Family S10"
278,Tb927.10.10400,457980.0,482300.0,508290.0,423960.0,409780.0,428960.0,Mitochondrial ribosomal protein S11
279,Tb927.10.10410,196270.0,202840.0,224660.0,260470.0,246460.0,259310.0,"DNA replication licensing factor MCM8, putative"
280,Tb927.10.10420,381780.0,403620.0,418590.0,426940.0,427350.0,439020.0,"monothiol glutaredoxin, putative"
281,Tb927.10.10590,5341200.0,5619500.0,5646500.0,4585800.0,4825300.0,4623500.0,"histone H2B, putative"
282,Tb927.10.1060,7716400.0,7999700.0,8579600.0,7934600.0,7762600.0,7895100.0,"T-complex protein 1, delta subunit, putative"
283,Tb927.10.10600,110260.0,104920.0,121140.0,172840.0,142670.0,175640.0,"ARP2/3 complex 16kDa subunit, putative"
284,Tb927.10.10610,742350.0,781760.0,813690.0,830150.0,812270.0,839370.0,"protein tyrosine phosphatase, putative"
285,Tb927.10.10620,495600.0,520410.0,532810.0,488630.0,496400.0,489020.0,"hypothetical protein, conserved"
286,Tb927.10.10630,415780.0,469190.0,461290.0,393320.0,413490.0,392800.0,"hypothetical protein, conserved"
287,Tb927.10.10640,91020.0,80814.0,90659.0,52659.0,50738.0,56292.0,"hypothetical protein, conserved"
288,Tb927.10.10650,262600.0,308240.0,292080.0,260620.0,268480.0,277880.0,"cytosolic Fe-S cluster assembly factor NAR1, putative"
289,Tb927.10.10690,237750.0,247940.0,269700.0,224200.0,222270.0,234030.0,"CEP19-like protein, putative"
290,Tb927.10.1070,973930.0,1012200.0,1042800.0,988090.0,988510.0,992610.0,cdc2-related kinase 1
291,Tb927.10.10700,189760.0,194950.0,208760.0,188420.0,178910.0,196220.0,splicing factor Prp31
292,Tb927.10.10710,27368.0,22996.0,26340.0,26218.0,24956.0,29586.0,"hypothetical protein, conserved"
293,Tb927.10.10720,429890.0,453610.0,482320.0,540420.0,553520.0,562600.0,"Tetraspanin family, putative"
294,Tb927.10.10730,1930400.0,2006600.0,2114600.0,1667900.0,1613300.0,1678500.0,RNA Interference Factor 5
295,Tb927.10.10740,212150.0,234830.0,238410.0,241970.0,227890.0,233530.0,"hypothetical protein, conserved"
296,Tb927.10.10780,472070.0,490520.0,487130.0,397090.0,408690.0,408950.0,"hypothetical protein, conserved"
297,Tb927.10.10800,146680.0,164010.0,178550.0,171680.0,165720.0,181960.0,"palmitoyl acyltransferase 2, putative"
298,Tb927.10.10820,79807.0,79754.0,91142.0,85226.0,84114.0,93533.0,"hypothetical protein, conserved"
299,Tb927.10.10830,857920.0,888750.0,941600.0,956160.0,904990.0,978370.0,RGG-containing protein 2
300,Tb927.10.10840,85376.0,83684.0,95321.0,99282.0,97080.0,100760.0,Enriched in surface-labeled proteome protein 15
301,Tb927.10.10850,5484900.0,5820000.0,5963700.0,5564600.0,5611600.0,5521400.0,Protein argonaute-1
302,Tb927.10.10870,376370.0,441060.0,424860.0,374090.0,364310.0,366130.0,"CMGC family protein kinase, putative"
303,Tb927.10.10880,2283200.0,2457500.0,2506100.0,2286900.0,2291800.0,2287400.0,"ATP-binding cassette sub-family F member 1, putative"
304,Tb927.10.1090,1708900.0,1778900.0,1818500.0,1495800.0,1497900.0,1465200.0,"40S ribosomal protein S23, putative"
305,Tb927.10.10960,35376000.0,36901000.0,38235000.0,34763000.0,34440000.0,34608000.0,"heat shock protein, putative"
306,Tb927.10.1100,4052700.0,4166400.0,4354000.0,3503800.0,3441800.0,3525900.0,"60S ribosomal protein L9, putative"
307,Tb927.10.11000,271400.0,281150.0,301130.0,255780.0,248960.0,257950.0,"hypothetical protein, conserved"
308,Tb927.10.11020,1062600.0,1119700.0,1148400.0,1180700.0,1185700.0,1201300.0,"DNA mismatch repair protein MSH2, putative"
309,Tb927.10.11030,498600.0,533760.0,560850.0,529620.0,531030.0,540440.0,Archaic translocase of outer membrane 11 kDa subunit
310,Tb927.10.11050,326350.0,350560.0,351380.0,353150.0,360350.0,364050.0,"LSU ribosomal protein, mitochondrial, putative"
311,Tb927.10.11060,272730.0,273220.0,272330.0,208480.0,203280.0,206290.0,"hypothetical protein, conserved"
312,Tb927.10.11080,858400.0,891100.0,947080.0,998410.0,977300.0,992550.0,paraflagellar rod protein
313,Tb927.10.11090,78027.0,88262.0,82354.0,76237.0,84788.0,80804.0,"hypothetical protein, conserved"
314,Tb927.10.11100,595940.0,594860.0,662670.0,610880.0,536260.0,631610.0,"deoxyribodipyrimidine photo-lyase, putative"
315,Tb927.10.11110,67258.0,70591.0,75000.0,73306.0,66616.0,73378.0,"hypothetical protein, conserved"
316,Tb927.10.11120,223890.0,240140.0,244180.0,231720.0,235130.0,235560.0,"hypothetical protein, conserved"
317,Tb927.10.11130,274030.0,311170.0,306300.0,270590.0,280540.0,283610.0,"SET domain containing protein, putative"
318,Tb927.10.11140,141920.0,155400.0,154440.0,153030.0,152800.0,156650.0,"hypothetical protein, conserved"
319,Tb927.10.11150,301780.0,331430.0,327820.0,352240.0,350060.0,360380.0,"hypothetical protein, conserved"
320,Tb927.10.11160,127690.0,138490.0,140540.0,130110.0,128090.0,127690.0,"NFU2 iron-sulfur cluster scaffold homolog, mitochondrial"
321,Tb927.10.11170,832180.0,865940.0,902620.0,807310.0,788090.0,823520.0,"hypothetical protein, conserved"
322,Tb927.10.11180,499750.0,521600.0,547250.0,582890.0,577270.0,609150.0,"Ubiquitin-like modifier-activating enzyme ATG7, putative"
323,Tb927.10.11190,144640.0,150040.0,158880.0,149300.0,148580.0,162500.0,"tRNA-splicing ligase RtcB, putative"
324,Tb927.10.11200,112510.0,122550.0,117590.0,153040.0,142920.0,153940.0,"hypothetical protein, conserved"
325,Tb927.10.11210,377170.0,403170.0,420020.0,441350.0,437850.0,448330.0,"hypothetical protein, conserved"
326,Tb927.10.11220,1430400.0,1549900.0,1606000.0,1997200.0,1985500.0,1928400.0,procyclic form surface phosphoprotein
327,Tb927.10.11230,209300.0,208320.0,233630.0,204690.0,201940.0,206110.0,"Ras-induced vulval development antagonist, putative"
328,Tb927.10.11250,4215100.0,4442500.0,4511300.0,3691800.0,3684700.0,3694500.0,Coiled-coil domain-containing protein 40 homolog
329,Tb927.10.11260,509550.0,531490.0,538830.0,474990.0,470560.0,465140.0,"SSU ribosomal protein, mitochondrial, putative"
330,Tb927.10.11270,481540.0,512380.0,513940.0,432030.0,435300.0,460080.0,"RNA-binding protein, putative"
331,Tb927.10.1130,453850.0,485890.0,499880.0,452390.0,446310.0,448550.0,"dynein arm light chain, axonemal, putative"
332,Tb927.10.11300,1560000.0,1594600.0,1676500.0,1574600.0,1538900.0,1535500.0,"paraflagellar rod component, putative"
333,Tb927.10.11310,955240.0,970740.0,1045400.0,995510.0,930510.0,1014300.0,intraflagellar transport protein 57/55
334,Tb927.10.11330,335860.0,378580.0,370980.0,357320.0,383810.0,375340.0,"EF-hand domain pair, putative"
335,Tb927.10.11340,2049100.0,2117700.0,2205200.0,2191900.0,2090100.0,2188000.0,"hypothetical protein, conserved"
336,Tb927.10.11350,273460.0,282550.0,307740.0,255580.0,245070.0,272190.0,"LSU ribosomal protein, mitochondrial, putative"
337,Tb927.10.11360,202870.0,192320.0,222420.0,194600.0,173340.0,196130.0,"protein phosphatase 2A regulatory subunit, putative"
338,Tb927.10.11370,343040.0,353920.0,369860.0,294430.0,304640.0,299460.0,"hypothetical protein, conserved"
339,Tb927.10.11380,304500.0,312360.0,323350.0,280940.0,269030.0,272330.0,"hypothetical protein, conserved"
340,Tb927.10.11390,6756400.0,7177300.0,7447800.0,5458700.0,5416900.0,5420800.0,"60S ribosomal protein L6, putative"
341,Tb927.10.1140,452730.0,480690.0,496280.0,447240.0,452770.0,452030.0,epsilon tubulin
342,Tb927.10.11400,263770.0,274430.0,300990.0,281940.0,265800.0,288280.0,"WD domain, G-beta repeat, putative"
343,Tb927.10.11410,123490.0,129100.0,137020.0,146280.0,130970.0,133220.0,"hypothetical protein, conserved"
344,Tb927.10.11420,140950.0,157000.0,157570.0,138280.0,136680.0,143660.0,"hypothetical protein, conserved"
345,Tb927.10.11430,118610.0,122410.0,130620.0,141680.0,127450.0,141350.0,"hypothetical protein, conserved"
346,Tb927.10.11450,195240.0,223230.0,210860.0,172230.0,187790.0,179430.0,"TFIIF-stimulated CTD phosphatase, putative"
347,Tb927.10.11480,135770.0,149070.0,158980.0,136570.0,143940.0,145300.0,"hypothetical protein, conserved"
348,Tb927.10.1150,71056.0,82414.0,79951.0,79769.0,78923.0,81373.0,"hypothetical protein, conserved"
349,Tb927.10.11500,168170.0,180590.0,187070.0,161190.0,166070.0,170310.0,conserved protein
350,Tb927.10.11510,928570.0,989990.0,1017900.0,967550.0,951850.0,964790.0,"hypothetical protein, conserved"
351,Tb927.10.11520,123710.0,127850.0,133640.0,121620.0,125180.0,130620.0,mitochondrial import inner membrane translocase subunit tim13
352,Tb927.10.11530,189690.0,212710.0,205410.0,229540.0,242000.0,226640.0,"hypothetical protein, conserved"
353,Tb927.10.11550,40986.0,46261.0,49231.0,42226.0,40392.0,44180.0,"hypothetical protein, conserved"
354,Tb927.10.11570,504420.0,531430.0,559450.0,521830.0,511700.0,533800.0,"hypothetical protein, conserved"
355,Tb927.10.11580,191360.0,206350.0,208880.0,177880.0,173490.0,178820.0,predicted WD40 repeat protein
356,Tb927.10.11590,683630.0,707840.0,741140.0,890610.0,865080.0,886110.0,"nicotinate phosphoribosyltransferase, putative"
357,Tb927.10.1160,96507.0,110620.0,114220.0,81594.0,81844.0,83027.0,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
358,Tb927.10.11600,309810.0,334310.0,349970.0,333330.0,330620.0,342380.0,"hypothetical protein, conserved"
359,Tb927.10.11610,531150.0,524610.0,575050.0,525110.0,463250.0,530560.0,SKP1-like protein
360,Tb927.10.11630,98396.0,95741.0,112510.0,84464.0,80551.0,88629.0,"PSP1 C-terminal conserved region, putative"
361,Tb927.10.11640,335830.0,347350.0,373740.0,373910.0,364500.0,378450.0,"Protein prenyltransferase alpha subunit repeat, putative"
362,Tb927.10.11650,194360.0,210650.0,210220.0,191390.0,193430.0,180550.0,"hypothetical protein, conserved"
363,Tb927.10.11660,517720.0,540900.0,561720.0,526480.0,507960.0,544510.0,"hypothetical protein, conserved"
364,Tb927.10.11670,104580.0,128410.0,111510.0,108980.0,119760.0,106260.0,"hypothetical protein, conserved"
365,Tb927.10.11680,126780.0,131180.0,135820.0,130220.0,129890.0,124600.0,Voltage-gated Chloride channel Like 2
366,Tb927.10.11690,167910.0,182290.0,189040.0,188560.0,195270.0,187750.0,"YEATS family, putative"
367,Tb927.10.1170,6331800.0,6647400.0,6905900.0,6933000.0,6816100.0,6985900.0,intraflagellar transport protein 172
368,Tb927.10.11700,798430.0,868000.0,862780.0,1081100.0,1073200.0,1071800.0,"guanylate kinase, putative"
369,Tb927.10.11720,569770.0,629530.0,626870.0,585620.0,605990.0,588390.0,"CW-type Zinc Finger, putative"
370,Tb927.10.11730,397900.0,416410.0,428490.0,368630.0,357090.0,376280.0,"zinc finger protein family member, putative"
371,Tb927.10.11750,165560.0,184870.0,179060.0,157760.0,162230.0,164090.0,"hypothetical protein, conserved"
372,Tb927.10.11760,1833700.0,1965300.0,2044400.0,1784700.0,1763000.0,1845100.0,pumilio/PUF RNA binding protein 6
373,Tb927.10.11770,106760.0,114400.0,112570.0,133170.0,143870.0,138880.0,succinate dehydrogenase cytochrome B subunit
374,Tb927.10.11780,465040.0,485500.0,501200.0,430400.0,423030.0,431400.0,"hypothetical protein, conserved"
375,Tb927.10.1180,166770.0,173300.0,186350.0,220120.0,207860.0,217320.0,"hypothetical protein, conserved"
376,Tb927.10.11800,479030.0,510110.0,515750.0,493800.0,482350.0,495210.0,"Axonemal inner arm dynein light chain, putative"
377,Tb927.10.11810,154710.0,169440.0,176600.0,187230.0,188800.0,190120.0,"hypothetical protein, conserved"
378,Tb927.10.11820,72216.0,92221.0,85143.0,84238.0,81614.0,79549.0,kinetoplast ribosomal PPR-repeat containing protein 17
379,Tb927.10.11840,184360.0,198740.0,201610.0,163280.0,158710.0,169260.0,"WD domain, G-beta repeat, putative"
380,Tb927.10.11850,411460.0,433430.0,449000.0,369640.0,365390.0,367440.0,"WD domain, G-beta repeat, putative"
381,Tb927.10.11870,613520.0,623730.0,663930.0,633630.0,625890.0,629530.0,Guide RNA binding complex protein 5
382,Tb927.10.11890,321160.0,335800.0,342430.0,297610.0,306170.0,301330.0,"hypothetical protein, conserved"
383,Tb927.10.11900,689890.0,729800.0,743650.0,667290.0,672520.0,707970.0,MICOS complex subunit MIC20
384,Tb927.10.11930,986520.0,1008300.0,1090800.0,1095100.0,1051100.0,1103600.0,beta-D-hydroxybutyrate dehydrogenase
385,Tb927.10.11950,60574.0,63741.0,66169.0,66649.0,58968.0,66115.0,"hypothetical protein, conserved"
386,Tb927.10.11970,2472700.0,2535700.0,2666000.0,2729500.0,2665100.0,2648700.0,glutamine aminotransferase (GlnAT)
387,Tb927.10.11990,672290.0,741290.0,705040.0,673640.0,710270.0,663120.0,"60S ribosome subunit biogenesis protein NIP7, putative"
388,Tb927.10.12000,870550.0,966860.0,910320.0,658840.0,693610.0,661190.0,"iron-sulfur cluster assembly protein, putative"
389,Tb927.10.12030,606950.0,606160.0,656750.0,707150.0,674780.0,732550.0,"hypothetical protein, conserved"
390,Tb927.10.12040,1243200.0,1296400.0,1339500.0,1298800.0,1299200.0,1303700.0,"mitogen-activated protein kinase 11, putative"
391,Tb927.10.12050,361400.0,366520.0,391430.0,426390.0,408930.0,424600.0,"LSU ribosomal protein, mitochondrial, putative"
392,Tb927.10.12060,306870.0,323830.0,337260.0,296520.0,296380.0,299170.0,"hypothetical protein, conserved"
393,Tb927.10.12090,323110.0,337880.0,346260.0,387870.0,404940.0,384200.0,"RNA-binding protein, putative"
394,Tb927.10.1210,1734000.0,1808200.0,1885200.0,2029600.0,1968600.0,2031900.0,"katanin, putative"
395,Tb927.10.12120,475770.0,515280.0,527200.0,419200.0,412520.0,428310.0,"hypothetical protein, conserved"
396,Tb927.10.12130,1134700.0,1163500.0,1261200.0,1062200.0,1055600.0,1108200.0,"Ubiquitin family, putative"
397,Tb927.10.12180,455650.0,479240.0,483630.0,396800.0,401010.0,424100.0,"hypothetical protein, conserved"
398,Tb927.10.12190,141770.0,147420.0,149050.0,139900.0,143720.0,145580.0,"RAB-interacting protein, putative"
399,Tb927.10.12210,856100.0,893800.0,927620.0,947700.0,938590.0,956270.0,"ribulose-5-phosphate 3-epimerase, putative"
